0.1,2791.23,9462.03
0.1,6327.06,5167.05
0.1,9927.07,9705.66
0.1,2532.77,9355.64
0.1,5603.22,6837.3
0.1,729.947,4566.65
0.1,4031.32,2716.55
0.1,3210.9,2615.84
0.1,2342.16,1613.25
0.1,6695.26,8302.55
0.1,13.8072,8949.67
0.1,3866.29,6636.42
0.1,7230.73,4886.62
0.1,5507.22,784.844
0.1,5175.39,830.395
0.1,2950.89,158.393
0.1,7305.52,6912.25
0.1,574.186,1186.6
0.1,6438.22,6602.2
0.1,6952.44,3107.99
0.1,9097.67,3737.84
0.1,256.35,8520.94
0.1,7326.81,8317.44
0.1,1205.93,3231.78
0.1,9136.45,3652.29
0.1,3257.61,5107.61
0.1,2800.67,339.485
0.1,8236.35,4028.15
0.1,132.312,4732.19
0.1,2664.05,243.751
0.1,9352.86,9848.51
0.1,624.02,2175.34
0.1,2951.6,2148.69
0.1,3877.84,8721.68
0.1,8826.76,3353.52
0.1,5293.81,7902.54
0.1,6351.22,4205.81
0.1,9149.47,4837.45
0.1,3195.73,8663.02
0.1,4679.09,9877.52
0.1,9244.49,9526.77
0.1,3360.52,8767.62
0.1,1600.11,1975.72
0.1,1294.08,4623.79
0.1,8589.73,7229.64
0.1,7044.45,1298.28
0.1,3909.85,2213.46
0.1,5339.39,8407.51
0.1,8350.09,9333.39
0.1,6777.66,6064.55
0.1,2908.87,7134.52
0.1,4.4896,268.908
0.1,3114.12,5579.43
0.1,9640.81,3730.05
0.1,7173.35,6640.92
0.1,834.706,2237.49
0.1,3902.92,1805.19
0.1,6425.89,492.477
0.1,1204.75,3983.43
0.1,8095.07,6638.91
0.1,770.952,210.703
0.1,1611.7,8275.46
0.1,4416.39,9564.01
0.1,2468.53,1722.68
0.1,5878.16,773.521
0.1,8815.07,5332.54
0.1,9576.47,7383.04
0.1,6603.81,6756
0.1,81.3188,1356.5
0.1,2366.22,4378.17
0.1,8912.19,1521.76
0.1,1076.54,5188.57
0.1,3833.2,8931.3
0.1,4693.33,1002.81
0.1,1590.25,9303.11
0.1,4692.76,7363.11
0.1,6871.89,1451.94
0.1,3869.39,2916.13
0.1,5425.33,9967.21
0.1,8503.65,2079.89
0.1,4930.39,6031.58
0.1,7862.08,1438.84
0.1,8827.41,2630.32
0.1,6627.65,2637.45
0.1,5785.01,6574.2
0.1,1461.48,2851.44
0.1,8311.72,8442.68
0.1,6026.08,3593.2
0.1,8411.47,6186.93
0.1,5012.77,3624.29
0.1,8985.9,292.715
0.1,3363.33,6042.39
0.1,2445.77,6763.23
0.1,5162.89,202.402
0.1,717.67,7832.68
0.1,4478.23,5031.07
0.1,2626.71,1570.02
0.1,4446.63,6550.73
0.1,8259.17,4453.6
0.1,9475.25,336.009
0.1,9126.4,5226.07
0.1,4248.36,252.544
0.1,2550.44,7486.85
0.1,8362.56,2810
0.1,4230.66,8121.83
0.1,9022.92,74.1356
0.1,9857.59,3674.18
0.1,9338.36,1927.46
0.1,5737.66,5477.87
0.1,9255.41,5046.32
0.1,3374.92,9127.19
0.1,580.206,3950.85
0.1,7354.35,9500.23
0.1,7969.89,4570.25
0.1,1349.46,923.031
0.1,4997.58,7045.35
0.1,8842.77,6805.24
0.1,6383.05,1681.78
0.1,4630.19,4242.34
0.1,7178.7,3030.84
0.1,9400.63,9605.23
0.1,7911.59,1662.26
0.1,6208.06,3164.68
0.1,2325.99,6085.61
0.1,5253.99,5818.93
0.1,3558.27,2512.34
0.1,9757.6,4828.28
0.1,4106.73,800.284
0.1,8373.41,2851.96
0.1,4823.85,233.49
0.1,424.271,727.676
0.1,4053.29,2094.16
0.1,9664.12,8384.05
0.1,5026.78,435.438
0.1,7439.53,9067.23
0.1,9906.12,209.86
0.1,2645.25,5239.2
0.1,990.428,2483.13
0.1,5602.88,9126.75
0.1,4903.29,9489.52
0.1,6381.6,9481.91
0.1,1616.96,1331.38
0.1,6424.72,2207.19
0.1,4081.93,7908.62
0.1,9789.67,7616.91
0.1,3809.15,2457.27
0.1,2619.84,7319.92
0.1,4734.39,400.339
0.1,3467.5,5333.49
0.1,5712.45,6888.92
0.1,9687.43,3134.07
0.1,1947.51,2174.82
0.1,3208.87,2050.31
0.1,8499.94,6907
0.1,882.501,5304.78
0.1,7303.17,4803.75
0.1,2247.39,954.771
0.1,3394.17,9510.81
0.1,8760.28,6922.75
0.1,7616.19,5174.66
0.1,3631.57,8214.17
0.1,3416.64,2136.14
0.1,3858.98,370.159
0.1,77.1098,3873.1
0.1,2309.51,7723.32
0.1,6285.75,839.778
0.1,4233.73,7746.35
0.1,5947.64,4997.97
0.1,2063.62,8662.08
0.1,5907.58,3832.83
0.1,3325.65,8740.74
0.1,3706.61,499.009
0.1,1893.58,5367.44
0.1,2920.04,4972.34
0.1,1227.76,7427.78
0.1,4064.85,7941.24
0.1,7371.04,8556.38
0.1,488.359,9496.74
0.1,7297.39,6879.86
0.1,2616.51,3013.33
0.1,3712.91,8660.92
0.1,3618.14,195.328
0.1,8181.6,9541.37
0.1,7428.9,6015.99
0.1,8424.72,3077.64
0.1,4325.22,13.7952
0.1,599.944,2369.49
0.1,7623.16,2976.8
0.1,2659.67,3602.91
0.1,6448.02,3576.96
0.1,3953.53,8361.6
0.1,257.444,23.6043
0.1,8370.81,433.871
0.1,7049.53,4058.72
0.1,715.643,1207.44
0.1,4111.4,3380.34
0.1,2507.93,271.568
0.1,4597.03,194.265
0.1,3063.07,8596.53
0.1,9586.99,3182.96
0.1,9420.55,8244.83
0.1,7549.61,9426.17
0.1,6724.99,6510.13
0.1,6472.46,1273.73
0.1,9073.34,9037.83
0.1,4318.92,6809.15
0.1,2294.57,9046.92
0.1,9862.8,4371.46
0.1,7931.96,2082.34
0.1,3204.82,5647.07
0.1,1269.94,2517.73
0.1,6859.39,8777.9
0.1,9489.17,4673.88
0.1,9383.96,7238.48
0.1,4033.38,9217.57
0.1,2811.69,8717.21
0.1,8996.93,1798.37
0.1,8469.32,8203.09
0.1,3949.72,587.377
0.1,5684.55,416.083
0.1,6464.59,5795.78
0.1,1635.14,6330.42
0.1,3489.16,8230.78
0.1,6365.59,1922.99
0.1,4053.7,4861.98
0.1,8300.62,3461.46
0.1,5688.28,6700.29
0.1,1079.14,946.043
0.1,2815.63,3938.73
0.1,3759.42,3725.52
0.1,7963.42,5517.05
0.1,299.334,5636.05
0.1,1951.14,5313.84
0.1,3899.82,6728.77
0.1,7589.96,2431.72
0.1,459.266,8232.92
0.1,2903.31,1517.94
0.1,1667.51,9076.45
0.1,3323.59,90.4214
0.1,3013.56,4504.17
0.1,5932.72,2987.88
0.1,4136.09,2165.52
0.1,8398.85,2044.83
0.1,5913.85,8019.92
0.1,9868.91,5120.09
0.1,2339.21,6263.85
0.1,7506.79,2249.26
0.1,712.198,494.785
0.1,7523.91,6271.92
0.1,7910.83,7481.96
0.1,3565.6,4627.99
0.1,7965.37,7505.28
0.1,1769.19,1327.5
0.1,5076.09,9184.73
0.1,8615.23,4393.83
0.1,6368.43,5214.35
0.1,3494.39,8564.66
0.1,9776.77,9128.74
0.1,3384.84,55.2504
0.1,3368,2630.14
0.1,2505.3,1945.62
0.1,6634.7,5358.18
0.1,1073.94,2665.92
0.1,8817.86,2558.81
0.1,967.629,311.627
0.1,4875.41,8412.14
0.1,2615.07,9885.66
0.1,8951.63,9766.55
0.1,3574.54,1104.31
0.1,2003.02,7654.41
0.1,4800.2,7309.88
0.1,4539.73,2767.98
0.1,1378.51,7694.14
0.1,6937.35,2244.65
0.1,4377.6,6472.54
0.1,1827.58,5957.09
0.1,8766.73,3170.84
0.1,1771.57,9558.79
0.1,7593.72,7001.55
0.1,3551.29,6614.81
0.1,7891.7,2283.99
0.1,9354.23,3897.76
0.1,8645.45,6005.18
0.1,895.644,5200.28
0.1,9494.27,3705.1
0.1,9008.19,179.952
0.1,7539.58,9605.95
0.1,3148.6,3237.43
0.1,9929.11,1895.25
0.1,4970.77,2798.63
0.1,2581.25,6563
0.1,8603.58,2376.55
0.1,3894.65,258.446
0.1,9029.68,8545.72
0.1,9680.84,5394.89
0.1,9646.54,7078.29
0.1,4683.06,2607.69
0.1,4201.52,160.434
0.1,3097.79,7727.7
0.1,4211.25,7566.73
0.1,9463.93,3385.73
0.1,7978.64,3359.04
0.1,1272.3,4147.72
0.1,3487.45,7697.68
0.1,4708.68,6038.69
0.1,6486.96,7489.11
0.1,2617,9444
0.1,3478.04,8982.46
0.1,333.328,4842.29
0.1,6626.07,8947.02
0.1,4862.9,7541.52
0.1,1347.02,9516.73
0.1,4236.48,3914.96
0.1,4047.74,3530.6
0.1,1327.81,2205.58
0.1,2185.8,2019.87
0.1,3330.28,1957.72
0.1,297.771,6190.41
0.1,5445.38,8326.43
0.1,9314.58,3154.81
0.1,3887.85,4001.89
0.1,7905.64,7256.87
0.1,1357.14,985.583
0.1,6667.04,8748.87
0.1,7994.1,7350.89
0.1,6678.54,4857.78
0.1,7627.07,5381.54
0.1,2242.12,4841.02
0.1,9263.15,1140.51
0.1,9848.85,2753.82
0.1,8503.65,443.436
0.1,3126.06,3407.31
0.1,5803.93,7394.09
0.1,8545.55,3326.51
0.1,4842.41,9351.33
0.1,9804.9,6849.26
0.1,3645.38,6879.8
0.1,4163.56,8713.89
0.1,8488.2,383.414
0.1,6448.93,8524.6
0.1,9670.09,3596.82
0.1,4833.93,542.445
0.1,8513.86,283.159
0.1,4822.47,3127.58
0.1,260.276,1571.84
0.1,6971.87,8147.83
0.1,8158.5,1716.46
0.1,5491.35,5925.03
0.1,5648.96,2552.85
0.1,9573.45,965.072
0.1,8330.47,7094.21
0.1,8362.59,726.104
0.1,919.041,8849.7
0.1,444.009,9502.35
0.1,7802.46,5027.2
0.1,6986.63,9984.86
0.1,9190.88,8939.55
0.1,8674.94,4139.28
0.1,7741.35,5558.12
0.1,9924.12,6096.85
0.1,8428.21,1706.85
0.1,9361.64,3986.18
0.1,1840.15,4340.52
0.1,2955.64,8534.39
0.1,4814.62,9272.91
0.1,1248.66,8563.53
0.1,2908.08,3317.81
0.1,4546.56,9953.86
0.1,3279.27,9877.55
0.1,1248.81,3407.96
0.1,1398.72,3294.3
0.1,8185.52,2782.96
0.1,6464.24,6845.08
0.1,5221.16,591.079
0.1,2408.6,1312.16
0.1,8657.91,5847.34
0.1,4364.28,2967.19
0.1,3139.3,1963.22
0.1,3275.08,8842.42
0.1,8041.68,8539.74
0.1,5411.64,6003.12
0.1,3801.11,9607.18
0.1,8681.12,6968.59
0.1,3082.73,5765.51
0.1,3508.62,1627.68
0.1,3760.06,2597.19
0.1,1141.06,2764.55
0.1,8614.19,134.346
0.1,8741.89,8558.05
0.1,9406.72,1412.63
0.1,2525.16,7631.49
0.1,9344.38,4578.94
0.1,6633.03,6064.22
0.1,5072.55,8623.01
0.1,6649.89,2248.76
0.1,8286.46,369.122
0.1,3551.68,3910.99
0.1,7669.47,6124.58
0.1,2732.2,7141.02
0.1,2972.51,4153.17
0.1,5966.39,720.064
0.1,7083.81,2879.95
0.1,310.539,4511.22
0.1,7996.63,4971.03
0.1,7786.9,1240.84
0.1,1748.54,9724.5
0.1,106.071,4927.42
0.1,604.335,3845.86
0.1,2749.38,5281
0.1,3339.31,7587.27
0.1,1698.91,1979.08
0.1,6343.44,7954.67
0.1,2780.03,9293.25
0.1,8090.66,2346.02
0.1,7525.02,1614.2
0.1,3747.89,8294.33
0.1,1748.19,2838.01
0.1,8428.36,2994.89
0.1,1791.45,8003.42
0.1,3805.57,2491.82
0.1,8645.63,5779.53
0.1,1683.56,5908.74
0.1,4152.23,297.12
0.1,3952.57,153.598
0.1,2942.17,901.868
0.1,792.656,8397.27
0.1,977.725,5167.99
0.1,147.11,130.772
0.1,6822.92,7671
0.1,4850.71,9299.36
0.1,9143.39,4046
0.1,3382.28,4653.23
0.1,3456.33,3481.18
0.1,234.232,7271.84
0.1,9486.19,9688.46
0.1,6693.81,728.457
0.1,6898.66,6874.38
0.1,332.56,163.687
0.1,3844.07,6614.66
0.1,730.678,511.325
0.1,871.278,8944.89
0.1,8744.39,1245.8
0.1,6323.65,9073.31
0.1,2399.11,5675.1
0.1,3365.63,2138.11
0.1,1288.95,269.418
0.1,2674.36,8939.91
0.1,1651.91,8260.93
0.1,7429,3441.82
0.1,4688.83,701.429
0.1,3953.17,1850.06
0.1,5694.14,5120.29
0.1,6510.57,6050.48
0.1,8229.31,8506.19
0.1,987.853,9432.23
0.1,263.896,4127.98
0.1,8823.26,3782.68
0.1,6579.89,8822.86
0.1,5031.53,9846.58
0.1,146.645,8850.45
0.1,4256.81,1588.51
0.1,9256.17,6594.68
0.1,35.0521,5584.65
0.1,396.284,3408.53
0.1,2414.96,7781.24
0.1,5630.59,5519.76
0.1,7596.19,2977.02
0.1,1475.14,8540.13
0.1,9187.8,3084.48
0.1,4901.27,9620.3
0.1,2401.31,7933.48
0.1,7792.18,7719.35
0.1,2422.53,3583.46
0.1,5482.77,6891.81
0.1,6858.35,5264.76
0.1,6599.5,6553.35
0.1,7194.07,3623.8
0.1,9974.06,2519.67
0.1,2840.21,8621.37
0.1,686.548,3871.18
0.1,8904.07,2466.59
0.1,6948.12,245.867
0.1,6413.78,6329.69
0.1,7217.48,224.753
0.1,101.287,7410.55
0.1,3165.69,3437.21
0.1,9540.82,5122.47
0.1,2627.75,3977.34
0.1,5723.9,4607.59
0.1,9413.98,4604.53
0.1,7299.65,9276.41
0.1,1006.98,713.177
0.1,8424.31,8118.41
0.1,485.484,2630.45
0.1,2210.36,3858.51
0.1,9902.9,1535.63
0.1,5480.55,7726.72
0.1,4942.39,8878.36
0.1,127.621,713.189
0.1,1742.38,6511.93
0.1,1689.28,7774.74
0.1,7769.9,9547.74
0.1,5541.34,8298.9
0.1,6261.5,8541.5
0.1,1569.22,2408.51
0.1,3871.65,1020.75
0.1,1430.58,4216
0.1,9101.79,1684.39
0.1,4237.27,5085.18
0.1,4459.99,405.6
0.1,2548.2,729.095
0.1,2019.06,6412.64
0.1,1694.51,3730.04
0.1,8573.06,4740.09
0.1,355.29,6126.42
0.1,6115.38,1187.3
0.1,8392.56,8717.84
0.1,9508.01,2545.73
0.1,8283.51,4986.84
0.1,5281.11,7149.87
0.1,9910.27,9789.89
0.1,5503.26,2201.05
0.1,1037.5,3150.37
0.1,7618.5,9518.63
0.1,2131.45,5431.27
0.1,9551.9,3647.91
0.1,7004.84,1987.7
0.1,106.457,2715.17
0.1,170.207,1509.56
0.1,3331.74,746.197
0.1,4461.59,9362.28
0.1,8274.71,8853.44
0.1,5390.27,3934.63
0.1,4923.28,7333.21
0.1,9590.56,167.043
0.1,9782.09,7471.3
0.1,6172.78,5576.71
0.1,133.493,2220.18
0.1,3958.77,2591.32
0.1,4777.66,9691.16
0.1,4118.01,5435.53
0.1,6680.56,5018.95
0.1,5871.98,1912.73
0.1,4897.58,3104.77
0.1,3609.07,3412.71
0.1,2627.68,9629.42
0.1,5041.12,2863.53
0.1,9509.6,5723.23
0.1,5285.49,6681.23
0.1,9150.54,391.902
0.1,8368.82,719.91
0.1,4092.39,1227
0.1,4769.61,4522.96
0.1,6244.38,1193.37
0.1,4007.04,5388.38
0.1,8276.34,3410.88
0.1,9465.17,9524.4
0.1,7252.3,4068.42
0.1,5206.04,651.19
0.1,8807.11,1398.13
0.1,2670.73,3742.96
0.1,8481.65,5780.51
0.1,7988.44,9638.3
0.1,7459.06,9356.48
0.1,1805.12,6950.74
0.1,5822.85,3847.29
0.1,6589.6,9377.91
0.1,2816.32,1443.76
0.1,5830.1,6679.09
0.1,8195.08,1843.99
0.1,8717.63,5310.46
0.1,6753.09,5408.9
0.1,3221.64,2927.51
0.1,8382.08,2343.43
0.1,3116.54,4742.6
0.1,9599.23,8294.37
0.1,9515.63,5942.59
0.1,4193.58,7793.83
0.1,2815.11,1254.87
0.1,8600.13,8847.15
0.1,4331.82,3464.12
0.1,6951.96,4893.73
0.1,9970.76,9953.38
0.1,986.717,5027.48
0.1,8684.43,4351.14
0.1,5208.92,2643.23
0.1,3135.75,2834.76
0.1,9655.49,4614.71
0.1,256.084,5880.35
0.1,7210.62,6589.76
0.1,5066.74,954.094
0.1,8276.8,5366.79
0.1,4237.57,8653.58
0.1,2783.76,8492.6
0.1,2328.05,7778.08
0.1,8824.74,4404.71
0.1,9188.19,5301.94
0.1,8867.75,2122.72
0.1,219.981,2827.75
0.1,6619.85,345.641
0.1,2252.38,785.318
0.1,2451.67,104.389
0.1,6043.88,5423.55
0.1,1703.3,5402.4
0.1,4382.06,2406.91
0.1,3891.44,4040.35
0.1,7018.68,1186.08
